is_self_employed,organization_size,is_tech_company,is_mh_benefits_provided,is_aware_mh_care_available,is_mh_discussed_by_employer,is_mh_resources_provided_by_employer,is_anonymity_protected,how_is_asking_for_medical_leave_due_to_mhi,is_discussing_mhd_with_employer_have_negative_consequences,is_discussing_phd_with_employer_have_negative_consequences,is_willing_to_discuss_mhi_with_colleagues,is_willing_to_discuss_mhi_with_direct_supervisor,is_employer_takes_mh_seriously,is_aware_of_previous_negative_consequence_of_colleagues_with_mhi,is_previously_employed,is_previous_employer_provides_mh_benefits,is_aware_mh_options_by_previous_employer,is_mh_discussed_by_previous_employer,is_mh_resources_provided_by_previous_employer,is_anonymity_protected_by_previous_employer,is_discussing_mhd_with_previous_employer_have_negative_consequences,is_discussing_phd_with_previous_employer_have_negative_consequences,is_willing_to_discuss_mhi_with_previous_colleagues,is_willing_to_discuss_mhi_with_previous_direct_supervisor,is_previous_employer_takes_mh_seriously,is_aware_of_previous_negative_consequence_of_colleagues_with_mhi_in_previous_workplace,is_willing_to_bring_phi_in_interview,why_or_why_not_bring_phi_in_interview,is_willing_to_bring_mhi_in_interview,why_or_why_not_bring_mhi_in_interview,is_being_identified_with_mhi_would_hurt_your_career,is_being_identified_with_mhi_would_lower_your_status_among_colleagues,is_wiling_to_share_about_mhi,previously_observed_experienced_response_to_mhi,family_history_of_mhi,previous_history_of_mhi,is_having_mhd,diagnosed_by_professional,is_sought_treatment_for_mhi,is_mhi_interferes_with_your_work_when_treated_effectively,is_mhi_does_not_interfere_with_your_work_when_treated_effectively,age,gender,country_of_residency,country_of_work,role_description,is_remote,Cluster
0,6-25,1,Yes,I am not sure,No,No,Yes,Somewhat easy,Maybe,Maybe,Maybe,Maybe,Yes,No,1,Some did,I was aware of some,None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,None of them,No,Performance-related issues,No,Performance-related issues,"No, it has not",Maybe,Very open,No,No,Yes,No,Yes,1,Rarely,Rarely,30s,Male,United States of America,United States of America,Management,Sometimes,2
0,26-100,1,I don't know,No,No,Yes,I don't know,Somewhat easy,No,No,Yes,Yes,Yes,No,1,Some did,I was aware of some,None did,None did,I don't know,"Yes, all of them",Some of them,Some of my previous employers,Some of my previous employers,None did,Some of them,Maybe,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,Maybe,"No, I don't think they would",Somewhat open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Sometimes,Often,20s,Female,United States of America,United States of America,Support,Always,2
0,6-25,1,Yes,No,No,I don't know,Yes,Somewhat easy,No,No,Yes,Yes,Yes,No,1,Some did,N/A (not currently aware),None did,None did,No,"Yes, all of them","Yes, all of them",Some of my previous employers,Some of my previous employers,Some did,"Yes, all of them",Yes,Transparency and Honesty,Maybe,Uncertainty about Employer Reaction,Maybe,"No, I don't think they would",Somewhat open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Other,United States of America,United States of America,Management,Sometimes,2
0,26-100,1,Yes,Yes,No,Yes,Yes,Neither easy nor difficult,Yes,Maybe,Maybe,Maybe,No,No,1,"Yes, they all did","Yes, I was aware of all of them",Some did,Some did,"Yes, always","Yes, all of them",Some of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,Maybe,Transparency and Honesty,No,Low hiring chances,"Yes, it has","Yes, they do",Somewhat open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Rarely,Often,20s,Female,United States of America,United States of America,IT,Sometimes,2
0,More than 1000,0,Yes,I am not sure,Yes,Yes,Yes,I don't know,Maybe,Maybe,Maybe,Maybe,I don't know,No,1,I don't know,N/A (not currently aware),Some did,Some did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,Maybe,Other,No,Lack of Benefit in Disclosing,"No, I don't think it would",Maybe,Somewhat open,"Yes, I experienced",Yes,Maybe,Maybe,No,1,Not applicable to me,Sometimes,20s,Female,Australia,Australia,Other,Never,2
0,More than 1000,0,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,No,No,Maybe,Yes,Yes,No,1,Some did,I was aware of some,None did,Some did,I don't know,Some of them,Some of them,Some of my previous employers,"No, at none of my previous employers",None did,Some of them,Maybe,Performance-related issues,No,Low hiring chances,"Yes, I think it would",Maybe,Very open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Sometimes,Often,30s,Male,United States of America,United States of America,IT,Sometimes,2
0,100-500,1,Yes,I am not sure,Yes,Yes,Yes,Very easy,No,No,Maybe,Yes,I don't know,No,1,Some did,"No, I only became aware later",Some did,Some did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,No,Performance-related issues,No,Low hiring chances,"Yes, I think it would","Yes, I think they would",Somewhat open,Maybe/Not sure,Yes,Yes,Yes,No,1,Rarely,Sometimes,20s,Female,United States of America,United States of America,IT,Sometimes,2
0,26-100,1,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Maybe,Maybe,Yes,No,1,"No, none did",N/A (not currently aware),None did,None did,No,"Yes, all of them",Some of them,"No, at none of my previous employers",Some of my previous employers,None did,Some of them,No,Uncertainty about Employer Reaction,No,Privacy and Personal Concerns,Maybe,Maybe,Somewhat open,"Yes, I observed",I don't know,Yes,Yes,Yes,1,Sometimes,Often,30s,Male,United States of America,United States of America,Advocacy,Sometimes,2
0,100-500,1,Yes,Yes,No,I don't know,I don't know,Very easy,No,No,Yes,Yes,I don't know,No,1,"Yes, they all did",I was aware of some,None did,"Yes, they all did",I don't know,I don't know,None of them,Some of my previous employers,Some of my previous employers,I don't know,None of them,Yes,Transparency and Honesty,No,Low hiring chances,"No, it has not",Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Male,United States of America,United States of America,IT,Sometimes,2
0,100-500,1,Yes,Yes,No,I don't know,I don't know,Somewhat easy,No,No,No,Yes,Yes,No,1,"Yes, they all did",I was aware of some,I don't know,Some did,I don't know,Some of them,Some of them,"No, at none of my previous employers",Some of my previous employers,I don't know,None of them,No,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, I think it would",Maybe,Somewhat not open,No,I don't know,Yes,Yes,Yes,1,Sometimes,Often,30s,Male,United States of America,United States of America,IT,Always,2
0,500-1000,1,I don't know,No,I don't know,Yes,I don't know,Somewhat easy,No,No,Yes,Yes,Yes,No,1,Some did,I was aware of some,Some did,Some did,"Yes, always",Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,None of them,No,Privacy and Personal Concerns,Yes,Transparency and Honesty,"No, it has not","No, they do not",Very open,No,I don't know,Yes,Yes,Yes,1,Not applicable to me,Often,30s,Male,United States of America,United States of America,Management,Always,2
0,500-1000,1,I don't know,I am not sure,Yes,Yes,I don't know,Somewhat easy,No,Maybe,Maybe,Maybe,Yes,No,1,Some did,I was aware of some,Some did,Some did,Sometimes,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Maybe,Performance-related issues,No,Discrimination/Prejudice,Maybe,"No, I don't think they would",Somewhat open,No,Yes,Yes,Yes,No,1,Never,Rarely,30s,Male,United States of America,United States of America,Advocacy,Sometimes,2
0,6-25,1,Yes,Yes,No,No,Yes,Very easy,Maybe,No,No,Yes,Yes,No,1,"Yes, they all did",I was aware of some,Some did,Some did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,No,Low hiring chances,No,Low hiring chances,"Yes, I think it would","No, I don't think they would",Somewhat open,"Yes, I experienced",No,Maybe,Maybe,Yes,1,Rarely,Often,30s,Male,United States of America,United States of America,IT,Sometimes,2
0,100-500,1,Yes,Yes,No,I don't know,I don't know,I don't know,Maybe,No,Maybe,Yes,No,No,1,"Yes, they all did",I was aware of some,Some did,Some did,I don't know,Some of them,Some of them,Some of my previous employers,"Yes, at all of my previous employers",Some did,None of them,No,Low hiring chances,No,Negative impact on the outcome,"Yes, I think it would",Maybe,Neutral,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Male,United States of America,United States of America,Management,Sometimes,2
0,26-100,1,Yes,Yes,No,No,I don't know,Somewhat easy,No,No,Yes,Maybe,I don't know,No,0,Some did,N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,No,Privacy and Personal Concerns,No,Privacy and Personal Concerns,Maybe,"No, I don't think they would",Somewhat open,No,No,No,Yes,Yes,1,Never,Often,20s,Male,United States of America,United States of America,IT,Sometimes,2
0,More than 1000,1,Yes,I am not sure,Yes,I don't know,I don't know,I don't know,Maybe,No,Maybe,Yes,I don't know,No,1,"Yes, they all did",I was aware of some,Some did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Maybe,Performance-related issues,No,Discrimination/Prejudice,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I observed",Yes,Yes,Maybe,Yes,1,Rarely,Sometimes,30s,Male,United States of America,United States of America,Advocacy,Never,2
0,26-100,1,Yes,I am not sure,Yes,I don't know,Yes,Very easy,No,No,Yes,Yes,Yes,No,1,I don't know,N/A (not currently aware),Some did,None did,I don't know,I don't know,None of them,Some of my previous employers,"Yes, at all of my previous employers",Some did,None of them,Yes,Transparency and Honesty,Maybe,Discrimination/Prejudice,"No, I don't think it would",Maybe,Very open,No,No,Yes,No,No,1,Never,Sometimes,30s,Male,Netherlands,Netherlands,IT,Never,2
0,6-25,0,Yes,I am not sure,No,Yes,No,Neither easy nor difficult,No,No,Yes,Yes,Yes,No,0,Some did,N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,Maybe,Uncertainty about Employer Reaction,Maybe,Uncertainty about Employer Reaction,"No, I don't think it would","No, I don't think they would",Somewhat open,No,I don't know,Yes,Yes,Yes,1,Rarely,Sometimes,30s,Male,Netherlands,Netherlands,IT,Never,2
0,26-100,1,No,No,Yes,No,I don't know,Very difficult,No,No,Yes,Yes,Yes,No,1,Some did,"No, I only became aware later",None did,None did,"Yes, always",Some of them,None of them,"No, at none of my previous employers","No, at none of my previous employers",None did,"Yes, all of them",Yes,Performance-related issues,No,Low hiring chances,"Yes, I think it would","No, I don't think they would",Somewhat open,No,No,Yes,Yes,Yes,1,Sometimes,Sometimes,20s,Female,Germany,Germany,Advocacy,Always,2
0,26-100,1,Yes,Yes,Yes,Yes,I don't know,I don't know,Maybe,Maybe,Yes,Maybe,I don't know,No,1,Some did,"No, I only became aware later",None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,Some of them,Maybe,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Sometimes,Often,20s,Other,Germany,Germany,IT,Never,2
0,100-500,1,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Yes,Yes,Yes,No,1,Some did,I was aware of some,Some did,None did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Yes,Transparency and Honesty,Yes,Transparency and Honesty,"No, I don't think it would","No, I don't think they would",Not applicable to me (I do not have a mental illness),No,Yes,Yes,No,Yes,1,Rarely,Sometimes,30s,Male,United States of America,United States of America,Management,Sometimes,2
0,26-100,1,Yes,Yes,No,Yes,I don't know,Neither easy nor difficult,Maybe,No,Maybe,No,No,No,1,Some did,"Yes, I was aware of all of them",Some did,Some did,Sometimes,Some of them,Some of them,"No, at none of my previous employers","No, at none of my previous employers",Some did,None of them,Maybe,Discrimination/Prejudice,No,Legal considerations,"Yes, I think it would",Maybe,Somewhat open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Rarely,Often,20s,Female,United States of America,United States of America,HR,Sometimes,2
0,26-100,0,I don't know,I am not sure,No,No,I don't know,Somewhat easy,No,No,Maybe,Maybe,Yes,Yes,1,I don't know,N/A (not currently aware),Some did,None did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Yes,Discrimination/Prejudice,Maybe,Uncertainty about Employer Reaction,Maybe,"Yes, they do",Somewhat not open,Maybe/Not sure,Yes,Yes,Yes,No,1,Rarely,Sometimes,20s,Male,Netherlands,Netherlands,IT,Never,2
0,500-1000,1,No,No,No,No,I don't know,Somewhat easy,No,No,Maybe,Yes,I don't know,No,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,None did,None of them,Yes,Transparency and Honesty,No,Discrimination/Prejudice,Maybe,"No, I don't think they would",Somewhat open,No,No,Yes,No,Yes,1,Sometimes,Often,30s,Male,Other,Other,Management,Sometimes,2
0,26-100,1,Yes,No,No,I don't know,Yes,Neither easy nor difficult,Maybe,Maybe,Yes,Maybe,I don't know,No,1,"Yes, they all did",I was aware of some,Some did,Some did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,Maybe,Transparency and Honesty,Maybe,Transparency and Honesty,"Yes, I think it would","Yes, I think they would",Not open at all,"Yes, I experienced",Yes,Maybe,Maybe,No,1,Sometimes,Sometimes,40s,Male,United States of America,United States of America,IT,Always,2
0,100-500,0,Yes,I am not sure,No,No,I don't know,Somewhat easy,No,No,Maybe,Yes,I don't know,No,1,I don't know,"No, I only became aware later",None did,None did,I don't know,I don't know,None of them,"No, at none of my previous employers","No, at none of my previous employers",I don't know,None of them,No,Privacy and Personal Concerns,No,Privacy and Personal Concerns,Maybe,Maybe,Very open,No,Yes,Yes,Yes,Yes,1,Never,Sometimes,Above 50s,Female,United States of America,United States of America,IT,Sometimes,2
0,More than 1000,0,Yes,Yes,No,Yes,Yes,Neither easy nor difficult,Maybe,No,Maybe,Yes,No,No,1,Some did,I was aware of some,Some did,Some did,I don't know,Some of them,None of them,"No, at none of my previous employers","No, at none of my previous employers",I don't know,Some of them,Maybe,Discrimination/Prejudice,No,Discrimination/Prejudice,Maybe,"No, I don't think they would",Somewhat open,Maybe/Not sure,No,No,Yes,Yes,1,Sometimes,Sometimes,20s,Male,United States of America,United States of America,IT,Sometimes,2
0,26-100,1,Yes,Yes,No,No,Yes,Somewhat easy,No,No,Yes,Yes,Yes,No,1,"Yes, they all did","Yes, I was aware of all of them",Some did,Some did,"Yes, always",Some of them,None of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Yes,Performance-related issues,No,Discrimination/Prejudice,Maybe,"No, they do not",Somewhat open,No,Yes,Yes,Yes,Yes,1,Sometimes,Often,30s,Male,United States of America,United States of America,Management,Sometimes,2
0,500-1000,1,Yes,I am not sure,Yes,No,I don't know,Very easy,No,No,Yes,Yes,I don't know,No,0,Some did,N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,Maybe,Privacy and Personal Concerns,No,Performance-related issues,"No, I don't think it would","No, they do not",Somewhat not open,No,Yes,Yes,Yes,Yes,1,Sometimes,Often,20s,Female,United States of America,United States of America,IT,Sometimes,2
0,6-25,1,Yes,Yes,No,Yes,I don't know,Somewhat difficult,No,No,Maybe,Yes,Yes,No,1,"Yes, they all did","Yes, I was aware of all of them",Some did,"Yes, they all did",I don't know,None of them,None of them,Some of my previous employers,Some of my previous employers,I don't know,None of them,No,Discrimination/Prejudice,No,Discrimination/Prejudice,"No, I don't think it would","No, I don't think they would",Somewhat open,Maybe/Not sure,Yes,Yes,Maybe,Yes,1,Rarely,Rarely,30s,Male,United States of America,United States of America,Management,Always,2
0,6-25,1,Yes,I am not sure,No,I don't know,I don't know,Very easy,No,No,Yes,Yes,Yes,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,Maybe,Privacy and Personal Concerns,Maybe,Uncertainty about Employer Reaction,Maybe,"No, I don't think they would",Somewhat open,"Yes, I observed",No,Yes,Maybe,No,0,Rarely,Sometimes,20s,Male,United States of America,United States of America,Management,Always,2
0,6-25,0,Yes,I am not sure,No,No,I don't know,Somewhat easy,No,No,Maybe,Yes,I don't know,No,1,Some did,N/A (not currently aware),None did,None did,Sometimes,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,Maybe,Privacy and Personal Concerns,No,Privacy and Personal Concerns,Maybe,"No, I don't think they would",Very open,No,Yes,Yes,Yes,Yes,1,Never,Sometimes,20s,Male,United States of America,United States of America,IT,Sometimes,2
0,More than 1000,0,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,No,No,Maybe,Yes,Yes,No,1,Some did,I was aware of some,None did,None did,I don't know,None of them,None of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,Yes,Discrimination/Prejudice,No,Performance-related issues,Maybe,"Yes, I think they would",Somewhat open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Sometimes,Often,30s,Male,United States of America,United States of America,Management,Sometimes,2
0,6-25,1,I don't know,I am not sure,No,No,I don't know,I don't know,No,No,Maybe,Maybe,I don't know,No,1,"Yes, they all did","No, I only became aware later",Some did,Some did,Sometimes,None of them,None of them,Some of my previous employers,Some of my previous employers,None did,None of them,Maybe,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,Maybe,Maybe,Somewhat not open,No,Yes,Yes,Maybe,Yes,1,Sometimes,Often,20s,Male,Other,Other,IT,Sometimes,2
0,100-500,1,Yes,No,No,Yes,Yes,I don't know,Maybe,No,No,No,I don't know,No,1,Some did,I was aware of some,None did,Some did,"Yes, always",Some of them,Some of them,Some of my previous employers,"No, at none of my previous employers",Some did,None of them,Maybe,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, I think it would",Maybe,Somewhat open,No,Yes,Yes,No,Yes,1,Rarely,Sometimes,30s,Male,United States of America,United States of America,IT,Sometimes,2
0,26-100,1,Yes,I am not sure,Yes,Yes,I don't know,Neither easy nor difficult,Maybe,No,Maybe,Maybe,No,No,1,Some did,I was aware of some,Some did,Some did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,Yes,Transparency and Honesty,Maybe,Discrimination/Prejudice,Maybe,Maybe,Somewhat open,Maybe/Not sure,I don't know,Yes,Yes,Yes,1,Rarely,Sometimes,30s,Male,United States of America,United States of America,IT,Never,2
0,500-1000,1,I don't know,I am not sure,I don't know,I don't know,I don't know,Very easy,No,No,Yes,Yes,Yes,No,1,I don't know,N/A (not currently aware),I don't know,Some did,I don't know,I don't know,Some of them,"Yes, at all of my previous employers",Some of my previous employers,I don't know,None of them,Yes,Lack of Benefit in Disclosing,Maybe,Negative impact on the outcome,Maybe,Maybe,Very open,No,Yes,Yes,Yes,Yes,1,Sometimes,Often,30s,Male,United States of America,United States of America,IT,Always,2
0,100-500,1,I don't know,No,No,I don't know,I don't know,Very easy,Maybe,No,Maybe,Maybe,I don't know,No,1,Some did,I was aware of some,Some did,Some did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,No,Legal considerations,No,Legal considerations,"Yes, I think it would",Maybe,Neutral,Maybe/Not sure,I don't know,Maybe,Maybe,Yes,1,Rarely,Sometimes,30s,Male,United States of America,United States of America,IT,Sometimes,2
0,100-500,1,Yes,Yes,No,No,Yes,Very difficult,Maybe,No,Maybe,Yes,I don't know,No,1,"Yes, they all did",I was aware of some,Some did,Some did,"Yes, always",Some of them,Some of them,Some of my previous employers,"No, at none of my previous employers",Some did,None of them,Yes,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,Maybe,Maybe,Neutral,No,No,Yes,Maybe,Yes,1,Rarely,Often,20s,Male,United States of America,United States of America,IT,Sometimes,2
0,100-500,1,Yes,Yes,Yes,No,I don't know,Very easy,No,No,Yes,Yes,Yes,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,"Yes, all of them","Yes, all of them","No, at none of my previous employers","Yes, at all of my previous employers",I don't know,None of them,Maybe,Discrimination/Prejudice,Maybe,Performance-related issues,"No, it has not","No, they do not",Very open,No,Yes,No,Yes,Yes,1,Rarely,Often,20s,Male,United States of America,United States of America,IT,Never,2
0,6-25,1,Yes,Yes,No,No,I don't know,Somewhat difficult,No,No,Yes,Yes,Yes,No,1,Some did,"No, I only became aware later",Some did,None did,No,"Yes, all of them",Some of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Yes,Discrimination/Prejudice,Maybe,Performance-related issues,"Yes, it has","Yes, they do",Somewhat open,"Yes, I experienced",Yes,Yes,Yes,No,1,Often,Often,20s,Female,United States of America,United States of America,IT,Always,2
0,6-25,1,Yes,No,No,No,I don't know,Very difficult,No,No,Maybe,Maybe,I don't know,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,I don't know,Some of them,Some of my previous employers,Some of my previous employers,I don't know,None of them,Maybe,Discrimination/Prejudice,No,Privacy and Personal Concerns,Maybe,Maybe,Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Male,United States of America,United States of America,IT,Sometimes,2
0,More than 1000,0,Yes,I am not sure,Yes,Yes,Yes,Somewhat difficult,No,No,Maybe,Yes,Yes,No,1,"Yes, they all did","Yes, I was aware of all of them",None did,None did,No,"Yes, all of them","Yes, all of them","Yes, at all of my previous employers","No, at none of my previous employers",None did,Some of them,Maybe,Performance-related issues,No,Uncertainty about Employer Reaction,Maybe,Maybe,Somewhat open,Maybe/Not sure,Yes,No,Yes,Yes,1,Rarely,Sometimes,30s,Female,United States of America,United States of America,Management,Sometimes,2
0,More than 1000,1,Yes,Yes,Yes,Yes,I don't know,I don't know,Maybe,No,No,Maybe,I don't know,No,1,Some did,"Yes, I was aware of all of them",None did,Some did,I don't know,Some of them,Some of them,"No, at none of my previous employers",Some of my previous employers,None did,Some of them,Yes,Discrimination/Prejudice,No,Discrimination/Prejudice,Maybe,Maybe,Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Sometimes,Often,20s,Male,United States of America,United States of America,Advocacy,Sometimes,2
0,26-100,1,Yes,No,Yes,Yes,I don't know,I don't know,No,No,Yes,Yes,Yes,No,1,Some did,I was aware of some,None did,Some did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,None did,None of them,No,Negative impact on the outcome,No,Negative impact on the outcome,"Yes, I think it would",Maybe,Somewhat open,No,Yes,Yes,No,No,1,Not applicable to me,Rarely,30s,Male,United States of America,United States of America,IT,Sometimes,2
0,6-25,1,Yes,Yes,No,No,I don't know,Neither easy nor difficult,No,No,No,Maybe,I don't know,No,1,Some did,"Yes, I was aware of all of them",Some did,Some did,"Yes, always",Some of them,Some of them,Some of my previous employers,"No, at none of my previous employers",Some did,Some of them,Yes,Discrimination/Prejudice,No,Uncertainty about Employer Reaction,Maybe,Maybe,Somewhat not open,"Yes, I observed",Yes,Maybe,Maybe,No,1,Not applicable to me,Often,30s,Female,United States of America,United States of America,IT,Never,2
0,26-100,1,I don't know,I am not sure,No,No,Yes,Somewhat easy,No,No,Maybe,Maybe,I don't know,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,"No, at none of my previous employers","No, at none of my previous employers",I don't know,None of them,Yes,Performance-related issues,Maybe,Performance-related issues,Maybe,"No, they do not",Somewhat open,No,No,Yes,Yes,No,1,Rarely,Sometimes,30s,Male,United Kingdom,United Kingdom,IT,Sometimes,2
0,More than 1000,1,Yes,I am not sure,Yes,Yes,Yes,Somewhat easy,No,No,Yes,Yes,Yes,No,1,I don't know,N/A (not currently aware),I don't know,None did,I don't know,Some of them,Some of them,"No, at none of my previous employers",Some of my previous employers,Some did,None of them,No,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, it has",Maybe,Very open,No,No,Yes,No,Yes,1,Sometimes,Often,Above 50s,Male,United Kingdom,United Kingdom,IT,Always,2
0,6-25,0,I don't know,No,No,No,I don't know,Neither easy nor difficult,Maybe,Maybe,Maybe,Yes,I don't know,No,1,Some did,"Yes, I was aware of all of them",Some did,Some did,I don't know,None of them,None of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,No,Performance-related issues,No,Performance-related issues,Maybe,Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Never,Sometimes,30s,Female,United States of America,United States of America,IT,Never,2
0,100-500,1,No,Yes,No,I don't know,I don't know,Neither easy nor difficult,No,No,No,Maybe,I don't know,No,1,Some did,I was aware of some,None did,Some did,I don't know,I don't know,None of them,Some of my previous employers,Some of my previous employers,I don't know,None of them,Yes,Transparency and Honesty,Yes,Transparency and Honesty,"No, I don't think it would","No, I don't think they would",Very open,No,Yes,Yes,No,Yes,1,Rarely,Often,20s,Male,United States of America,United States of America,Support,Sometimes,2
0,6-25,1,Yes,I am not sure,I don't know,I don't know,Yes,Very easy,No,No,Maybe,Maybe,Yes,No,1,Some did,I was aware of some,Some did,Some did,"Yes, always",Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,Yes,Transparency and Honesty,Yes,Transparency and Honesty,Maybe,"No, they do not",Neutral,Maybe/Not sure,No,Yes,Yes,Yes,1,Rarely,Often,30s,Female,Canada,Canada,Other,Sometimes,2
0,500-1000,0,I don't know,I am not sure,Yes,I don't know,I don't know,Somewhat easy,Maybe,No,Yes,No,I don't know,No,1,Some did,I was aware of some,Some did,Some did,"Yes, always",Some of them,Some of them,Some of my previous employers,I don't know,Some did,Some of them,No,Low hiring chances,Maybe,Low hiring chances,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I observed",Yes,Maybe,No,Yes,1,Sometimes,Sometimes,30s,Female,Netherlands,Netherlands,Other,Never,2
0,100-500,1,No,No,No,Yes,I don't know,Neither easy nor difficult,Maybe,No,Yes,Yes,I don't know,No,1,Some did,I was aware of some,Some did,Some did,Sometimes,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Yes,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,Maybe,Maybe,Somewhat open,No,Yes,Yes,No,Yes,1,Rarely,Sometimes,30s,Male,United States of America,United States of America,Advocacy,Sometimes,2
0,100-500,1,I don't know,I am not sure,No,I don't know,I don't know,Somewhat easy,No,No,Maybe,Maybe,I don't know,No,1,Some did,I was aware of some,None did,Some did,I don't know,Some of them,Some of them,"No, at none of my previous employers","No, at none of my previous employers",None did,Some of them,Maybe,Discrimination/Prejudice,Maybe,Privacy and Personal Concerns,Maybe,Maybe,Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Sometimes,Sometimes,40s,Male,United States of America,United States of America,IT,Always,2
0,100-500,1,I don't know,No,No,I don't know,I don't know,Neither easy nor difficult,No,No,Maybe,Yes,I don't know,No,1,Some did,I was aware of some,Some did,Some did,Sometimes,I don't know,Some of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,Maybe,Performance-related issues,No,Transparency and Honesty,Maybe,Maybe,Somewhat open,No,Yes,Maybe,Maybe,No,1,Not applicable to me,Rarely,20s,Male,United States of America,United States of America,IT,Sometimes,2
0,6-25,1,I don't know,I am not sure,No,I don't know,Yes,Somewhat easy,No,No,Maybe,Yes,Yes,No,1,"No, none did",N/A (not currently aware),None did,None did,Sometimes,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,Yes,Transparency and Honesty,Yes,Transparency and Honesty,"No, I don't think it would","No, I don't think they would",Very open,No,Yes,Yes,Maybe,Yes,1,Not applicable to me,Not applicable to me,30s,Other,United States of America,United States of America,Other,Always,2
0,26-100,1,I don't know,I am not sure,Yes,Yes,Yes,Very easy,No,No,Maybe,Yes,Yes,No,1,"No, none did",N/A (not currently aware),None did,None did,"Yes, always",Some of them,None of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Maybe,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,"No, I don't think it would","No, I don't think they would",Somewhat open,Maybe/Not sure,Yes,Yes,No,Yes,1,Never,Often,20s,Male,United Kingdom,United Kingdom,IT,Sometimes,2
